chr3	184006337	184013644	+	HSALNG0031195	ABCC5-AS1
chr3	184095117	184105178	-	HSALNG0147993	HTR3E-AS1
chr3	184505112	184552863	+	HSALNG0031249	LINC01839
chr3	184544945	184556919	-	HSALNG0031252	LINC01840
chr3	184725012	184773178	-	HSALNG0031272	LINC02069
chr3	185162870	185191955	+	HSALNG0031294	EHHADH-AS1
chr3	185712527	185729787	+	HSALNG0031320	IGF2BP2-AS1
chr3	186079169	186080948	+	HSALNG0031352	ETV5-AS1
chr3	186432009	186457299	+	HSALNG0031372	LINC02020
chr3	186445230	186493662	-	HSALNG0031373	LINC02052
chr3	186475969	186486438	+	HSALNG0031374	LINC02051
chr3	186810879	186827552	-	HSALNG0031394	LINC02043
chr3	186851382	186861328	-	HSALNG0148001	ADIPOQ-AS1
chr3	187422722	187450192	+	HSALNG0031422	LINC02041
chr3	187958363	188042597	-	HSALNG0031448	LINC01991
chr3	188148243	188154098	-	HSALNG0031463	LPP-AS2
chr3	188561787	188583851	-	HSALNG0031469	LPP-AS1
chr3	188933246	188947939	-	HSALNG0031482	TPRG1-AS1
chr3	189238685	189240594	-	HSALNG0031497	TPRG1-AS2
chr3	190120490	190150133	+	HSALNG0031535	P3H2-AS1
chr3	190656372	190699390	-	HSALNG0031572	LINC02013
chr3	191213138	191275583	-	HSALNG0031592	OSTN-AS1
chr3	192238036	192283098	+	HSALNG0031620	FGF12-AS1
chr3	192515021	192521539	+	HSALNG0031623	FGF12-AS3,FGF12-AS2
chr3	193307243	193315416	+	HSALNG0031645	ATP13A5-AS1
chr3	193489070	193557183	+	HSALNG0031653	ATP13A4-AS1
chr3	193618598	193627337	-	HSALNG0031656	OPA1-AS1
chr3	193839689	193844025	-	HSALNG0031684	LINC02038
chr3	193957371	194071025	-	HSALNG0031691	LINC02026,LINC02028
chr3	194199761	194256522	-	HSALNG0031713	LINC02036
chr3	194237280	194261586	+	HSALNG0031715	LINC02037
chr3	194262756	194323537	-	HSALNG0031716	LINC00887
chr3	194276296	194296511	+	HSALNG0031719	LINC02048
chr3	194486729	194521156	+	HSALNG0031735	LINC00884
chr3	194584003	194609035	+	HSALNG0031743	TMEM44-AS1
chr3	194702666	194826859	+	HSALNG0031759	LINC01968
chr3	194761737	194773323	-	HSALNG0031762	LINC01972
chr3	195094135	195099383	+	HSALNG0031786	XXYLT1-AS1
chr3	195147461	195153906	+	HSALNG0031789	XXYLT1-AS2
chr3	195280722	195282742	-	HSALNG0031798	ACAP2-IT1
chr3	195658061	195739964	+	HSALNG0031831	MUC20-OT1,MIR570HG
chr3	195825694	195860747	-	HSALNG0031848	LINC01983
chr3	195907313	195915492	+	HSALNG0031857	TNK2-AS1
chr3	196142524	196178101	+	HSALNG0031897	LINC00885
chr3	196315892	196335276	+	HSALNG0031920	TM4SF19-AS1
chr3	196431363	196434712	+	HSALNG0031929	UBXN7-AS1
chr3	196628520	196640013	-	HSALNG0031952	LINC01063
chr3	196939432	196942535	+	HSALNG0031976	NCBP2-AS1
chr3	196999459	197005932	+	HSALNG0031988	MELTF-AS1
chr3	197298177	197309392	+	HSALNG0032000	DLG1-AS1
chr3	197505261	197506986	-	HSALNG0032027	LINC02012
chr3	198026905	198043320	-	HSALNG0032086	LMLN-AS1
chr4	652849	656213	-	HSALNG0032161	PDE6B-AS1
chr4	1210119	1218591	+	HSALNG0141602	CTBP1-AS
chr4	1249272	1288291	+	HSALNG0032263	CTBP1-DT
chr4	2934881	2962167	+	HSALNG0032409	NOP14-AS1
chr4	3048599	3074538	-	HSALNG0032415	HTT-AS
chr4	3576864	3591763	+	HSALNG0032465	LINC00955
chr4	3673592	3678207	-	HSALNG0032482	LINC02171
chr4	3758686	3765806	-	HSALNG0032490	LINC02600
chr4	4476120	4481701	-	HSALNG0032539	STX18-IT1
chr4	4542122	4821456	+	HSALNG0032541	STX18-AS1
chr4	4837440	4850827	+	HSALNG0032560	LINC01396
chr4	5524568	5527801	+	HSALNG0032599	LINC01587
chr4	6200731	6241754	+	HSALNG0032618	LINC02495
chr4	6648694	6673965	-	HSALNG0032638	LINC02482
chr4	6684556	6693663	-	HSALNG0032644	LINC02481
chr4	7091244	7103408	-	HSALNG0032671	LINC02447
chr4	7754076	7778928	+	HSALNG0032699	AFAP1-AS1
chr4	8320104	8327165	+	HSALNG0032734	LINC02517
chr4	10714037	10846162	+	HSALNG0032897	LINC02498
chr4	11727728	11769999	-	HSALNG0032933	LINC02360
chr4	12223444	12254749	+	HSALNG0032948	LINC02270
chr4	13504059	13534335	-	HSALNG0033001	LINC01097
chr4	13545807	13548040	-	HSALNG0033002	LINC01096
chr4	13654277	14093359	+	HSALNG0033006	LINC01182
chr4	14470464	14888169	-	HSALNG0033029	LINC00504
chr4	14909960	15003065	-	HSALNG0033037	CPEB2-DT
chr4	15004843	15545695	-	HSALNG0033040	C1QTNF7-AS1
chr4	16226662	16396739	+	HSALNG0033093	TAPT1-AS1
chr4	17171756	17186079	-	HSALNG0033123	LINC02493
chr4	18968495	19457658	-	HSALNG0033200	LINC02438
chr4	20392153	20402280	+	HSALNG0033237	SLIT2-IT1
chr4	21843340	21853188	-	HSALNG0141613	KCNIP4-IT1
chr4	24644367	24672056	+	HSALNG0033354	LINC02473
chr4	25160049	25201440	+	HSALNG0033386	SEPSECS-AS1
chr4	26070753	26104258	+	HSALNG0033464	LINC02357
chr4	26859623	26860662	-	HSALNG0033504	STIM2-AS1
chr4	27217478	27454236	+	HSALNG0033521	LINC02261
chr4	28996317	29029474	+	HSALNG0033578	LINC02364
chr4	29118172	29292295	+	HSALNG0033581	LINC02472
chr4	31171012	31211678	+	HSALNG0033638	LINC02497
chr4	31506421	31565403	+	HSALNG0033649	LINC02501
chr4	31997154	32241100	+	HSALNG0033659	LINC02506
chr4	32351037	32353444	+	HSALNG0033668	LINC02353
chr4	33625358	34335351	-	HSALNG0033718	LINC02484
chr4	36309670	36641977	-	HSALNG0033804	LINC02505
chr4	37001771	37023802	+	HSALNG0033819	LINC02616
chr4	38330376	38386381	+	HSALNG0033872	LINC02513
chr4	38414579	38539889	-	HSALNG0033877	LINC01258
chr4	38509704	38520348	+	HSALNG0033879	LINC01259
chr4	38564002	38574879	+	HSALNG0033884	LINC02278
chr4	38594516	38664914	-	HSALNG0033886	KLF3-AS1
chr4	39527730	39594707	+	HSALNG0033956	UGDH-AS1
chr4	40283561	40330421	+	HSALNG0034001	LINC02265
chr4	41219898	41256735	-	HSALNG0034054	UCHL1-AS1
chr4	41746302	41855261	+	HSALNG0034066	PHOX2B-AS1
chr4	41870076	41935081	-	HSALNG0034072	LINC00682
chr4	43457445	43492566	-	HSALNG0034140	LINC02383
chr4	44008634	44024968	+	HSALNG0034152	LINC02475
chr4	48852007	48860646	-	HSALNG0034306	OCIAD1-AS1
chr4	52043781	52047246	+	HSALNG0034381	LINC02480
chr4	52656663	52669444	+	HSALNG0034411	USP46-DT
chr4	52712387	52868433	+	HSALNG0034419	DANCR,LINC01618
chr4	53496324	53549905	+	HSALNG0034438	LNX1-AS1
chr4	53591571	53605382	+	HSALNG0034439	LNX1-AS2
chr4	54332825	54358066	+	HSALNG0034473	LINC02283
chr4	54598705	54608059	-	HSALNG0034486	LINC02260
chr4	54845486	54859517	+	HSALNG0034498	LINC02358
chr4	55363970	55398136	-	HSALNG0034531	SRD5A3-AS1
chr4	57109761	57207475	+	HSALNG0034634	IGFBP7-AS1
chr4	57424494	57495899	+	HSALNG0034646	LINC02380
chr4	58524070	58565212	-	HSALNG0034670	LINC02494
chr4	58776421	58988286	-	HSALNG0148358	LINC02619
chr4	58984214	59047000	+	HSALNG0034675	LINC02429
chr4	60745052	60796103	+	HSALNG0034712	LINC02496
chr4	61143655	61193354	+	HSALNG0034723	LINC02271
chr4	62051298	62165554	-	HSALNG0034730	ADGRL3-AS1
chr4	64836360	65024511	-	HSALNG0034801	LINC02232
chr4	65153730	65243119	-	HSALNG0034806	LINC02835
chr4	65666911	65708497	+	HSALNG0034820	EPHA5-AS1
chr4	67700352	68081496	+	HSALNG0034888	UBA6-AS1
chr4	73507784	73537257	+	HSALNG0035151	LINC02499
chr4	73707897	73734745	+	HSALNG0035161	UMLILO
chr4	74955973	74972495	-	HSALNG0035236	PARM1-AS1
chr4	74975803	75127235	-	HSALNG0035237	LINC02562
chr4	75354075	75362566	+	HSALNG0035248	LINC02483
chr4	78638779	78690992	+	HSALNG0035402	LINC01094
chr4	78938928	79527816	+	HSALNG0035423	LINC01088
chr4	79467519	79623479	+	HSALNG0035430	LINC00989
chr4	79663656	79697926	+	HSALNG0035447	LINC02469
chr4	79826750	80004244	+	HSALNG0035451	PCAT4
chr4	82610973	82621610	-	HSALNG0035535	LINC00575
chr4	82881918	82900960	-	HSALNG0035549	THAP9-AS1
chr4	84796613	84810403	+	HSALNG0035619	WDFY3-AS1
chr4	84965533	85027046	+	HSALNG0035624	WDFY3-AS2
chr4	86079634	86219926	+	HSALNG0035653	MAPK10-AS1
chr4	88284189	88341903	+	HSALNG0035747	PPM1K-DT
chr4	88523805	88529585	+	HSALNG0148144	PIGY-DT
chr4	88709297	88731271	+	HSALNG0035768	FAM13A-AS1
chr4	89835609	89842300	+	HSALNG0035798	SNCA-AS1
chr4	92241176	92277916	-	HSALNG0035847	LNCPRESS2
chr4	94743578	94761372	-	HSALNG0035898	BMPR1B-DT
chr4	96170371	96857900	+	HSALNG0035923	LINC02267
chr4	97366594	97491928	+	HSALNG0035946	STPG2-AS1
chr4	99949976	99966393	+	HSALNG0148157	H2AZ1-DT
chr4	99950451	100215506	+	HSALNG0036020	H2AZ1-DT
chr4	100660193	100675114	-	HSALNG0036048	LINC01216
chr4	100778581	100791426	-	HSALNG0036050	LINC01217
chr4	100811428	100816063	-	HSALNG0036051	LINC01218
chr4	102827610	102851221	+	HSALNG0036104	UBE2D3-AS1
chr4	103224175	103457474	+	HSALNG0036126	LINC02428
chr4	103961615	104037543	+	HSALNG0036141	LINC02503
chr4	104479838	104734732	+	HSALNG0036153	CXXC4-AS1
chr4	105168196	105352986	-	HSALNG0036166	TET2-AS1
chr4	105552477	105571321	+	HSALNG0036186	ARHGEF38-IT1
chr4	105743666	105896968	-	HSALNG0036205	GSTCD-AS1
chr4	106433488	106457332	+	HSALNG0036229	LINC02173
chr4	107847581	107989736	-	HSALNG0036264	CYP2U1-AS1
chr4	108167524	108304859	+	HSALNG0036270	LEF1-AS1
chr4	108538189	108620460	-	HSALNG0036288	RPL34-DT
chr4	109302945	109321846	+	HSALNG0036313	COL25A1-DT
chr4	109347474	109433817	-	HSALNG0036316	SEC24B-AS1
chr4	110522962	110615824	-	HSALNG0036373	PANCR
chr4	110794402	110797345	+	HSALNG0036388	LINC01438
chr4	112514474	112546890	+	HSALNG0036470	NEUROG2-AS1
chr4	112646319	112651734	-	HSALNG0036478	MIR302CHG
chr4	112973271	113072410	-	HSALNG0036491	ANK2-AS1
chr4	117314596	117360795	-	HSALNG0036632	LINC02262
chr4	117325310	117691369	+	HSALNG0036633	LINC02263,LINC01378
chr4	117834144	117869960	+	HSALNG0036645	LINC02264
chr4	118278630	118285316	+	HSALNG0036656	SNHG8
chr4	118662136	118685624	-	HSALNG0036678	METTL14-DT
chr4	119405522	119410660	-	HSALNG0148431	LINC01061
chr4	119791573	119804586	-	HSALNG0036741	LINC01365
chr4	119930288	119964500	+	HSALNG0036743	LINC02502
chr4	122544180	122689248	+	HSALNG0036853	IL21-AS1
chr4	123431245	123963096	+	HSALNG0036893	LINC02435,LINC01091
chr4	124024093	124644175	-	HSALNG0036911	LINC02516
chr4	126064127	126075018	+	HSALNG0036992	LINC02379
chr4	128287570	128519481	+	HSALNG0037066	LINC02615
chr4	128768227	128769948	+	HSALNG0037094	JADRR
chr4	129559104	129854665	-	HSALNG0037139	LINC02466
chr4	129712599	130242822	+	HSALNG0037148	LINC02465
chr4	130376228	130432227	+	HSALNG0037163	LINC02479
chr4	131379154	131593782	+	HSALNG0037184	LINC02377
chr4	131519209	131916191	+	HSALNG0037197	SNHG27
chr4	132591063	132678504	+	HSALNG0037219	LINC01256
chr4	134365969	134640651	+	HSALNG0037260	LINC02462
chr4	135112762	135124382	-	HSALNG0037285	LINC02485
chr4	135866125	135940321	-	HSALNG0037305	LINC00613
chr4	136794798	137368898	-	HSALNG0037327	LINC02511
chr4	137155187	137269863	+	HSALNG0037330	LINC02510
chr4	137545317	137603870	+	HSALNG0037341	LINC02172
chr4	137926654	138191769	+	HSALNG0037355	SLC7A11-AS1
chr4	137978546	138131380	-	HSALNG0037362	LINC00616
chr4	138246874	138540459	-	HSALNG0037364	LINC00498
chr4	138309531	138663403	+	HSALNG0037366	LINC00499,LINC00500
chr4	140283353	140373433	-	HSALNG0037485	SCOC-AS1
chr4	141294783	141357096	-	HSALNG0037522	LINC02432
chr4	141567469	141871277	-	HSALNG0037541	LINC02276
chr4	143513471	143514837	-	HSALNG0148463	SMARCA5-AS1
chr4	144642915	144661357	-	HSALNG0037609	HHIP-AS1
chr4	145333621	145343938	-	HSALNG0037652	LINC02266
chr4	145494860	145502980	-	HSALNG0037660	SMAD1-AS2
chr4	145514577	145517194	-	HSALNG0037661	SMAD1-AS1
chr4	145599062	145602281	+	HSALNG0037664	LINC02491
chr4	146062053	146121950	-	HSALNG0037693	LINC01095
chr4	147567605	147594984	+	HSALNG0037749	LINC02507
chr4	149027444	149296214	-	HSALNG0037797	LINC02430
chr4	149116535	149278128	+	HSALNG0037799	LINC02355
chr4	151327050	151409279	-	HSALNG0037858	FAM160A1-DT
chr4	152090458	152119920	+	HSALNG0037887	LINC02273
chr4	152337654	152338098	+	HSALNG0037906	FBXW7-AS1
chr4	152536263	152546747	+	HSALNG0037911	MIR4453HG
chr4	156622843	156642682	-	HSALNG0038089	LINC02272
chr4	157572489	157576154	+	HSALNG0148218	LINC02433
chr4	158170751	158204057	+	HSALNG0038152	FAM198B-AS1
chr4	159662489	159778554	-	HSALNG0038220	LINC02233
chr4	160257421	160624421	+	HSALNG0038228	LINC02477
chr4	165682919	165815697	+	HSALNG0038365	LINC01179
chr4	168647895	168649240	-	HSALNG0038438	PALLD-AS1
chr4	169912553	169975982	-	HSALNG0038496	LINC02275
chr4	170226211	170317103	+	HSALNG0038513	LINC01612
chr4	170326949	170449964	+	HSALNG0038522	LINC02512
chr4	170742468	170743749	-	HSALNG0038533	LINC02382
chr4	170838018	171298267	-	HSALNG0038536	LINC02504
chr4	171040065	171059350	+	HSALNG0038540	LINC02431
chr4	171536033	171656819	-	HSALNG0038552	LINC02174
chr4	172629931	172726878	-	HSALNG0038564	GALNTL6-AS1
chr4	173343319	173373386	-	HSALNG0038589	SAP30-DT
chr4	173527269	174083078	+	HSALNG0038609	HAND2-AS1,LINC02269
chr4	174024112	174221281	-	HSALNG0038623	LINC02268
chr4	176281759	176320497	-	HSALNG0038700	SPCS3-AS1
chr4	176875666	176923200	+	HSALNG0038727	LINC02509
chr4	177685789	177908817	-	HSALNG0038756	LINC01099
chr4	177728756	178028971	+	HSALNG0038760	LINC01098
chr4	181036402	181193850	-	HSALNG0038845	LINC00290
chr4	181257991	181265372	-	HSALNG0038849	LINC02500
chr4	181819900	181834776	-	HSALNG0038861	TEMN3-AS1
chr4	181874437	182145275	-	HSALNG0038864	TENM3-AS1
chr4	183053670	183099199	-	HSALNG0038907	WWC2-AS2
chr4	183232239	183241143	-	HSALNG0038917	WWC2-AS1
chr4	184316957	184354383	-	HSALNG0039004	LINC02363
chr4	184365179	184382567	-	HSALNG0039015	LINC02362
chr4	184474880	184538671	-	HSALNG0039020	LINC02427
chr4	184583080	184626296	-	HSALNG0039030	LINC02365
chr4	184838029	184856312	-	HSALNG0039050	MIR3945HG
chr4	184889167	184899553	-	HSALNG0039055	LINC01093
chr4	184988863	185014096	+	HSALNG0039068	LINC02437
chr4	185051080	185115500	+	HSALNG0039071	LINC02436
chr4	186286093	186501472	-	HSALNG0039173	F11-AS1
chr4	187198287	187215028	+	HSALNG0039218	LINC02374
chr4	187369805	187375625	+	HSALNG0039232	LINC02514
chr4	187408231	187437691	+	HSALNG0039234	LINC02515
chr4	187511026	187672755	-	HSALNG0039239	LINC02492
chr4	188157554	188161476	+	HSALNG0039268	LINC02434
chr4	188372981	188873347	+	HSALNG0039283	LINC01060,LINC02508
chr4	189659601	189661487	+	HSALNG0039360	LINC01262
chr4	189763864	189940733	-	HSALNG0039374	FRG1-DT
chr4	189877216	189889854	+	HSALNG0039381	LINC01596
chr4	190057972	190067864	+	HSALNG0039400	DBET
chr5	441497	443160	-	HSALNG0039444	EXOC3-AS1
chr5	473219	481049	+	HSALNG0039449	SLC9A3-AS1
chr5	1353895	1380299	-	HSALNG0039551	LINC01511
chr5	1855217	1885212	+	HSALNG0039601	IRX4-AS1
chr5	1855968	1856761	-	HSALNG0039602	LINC02116
chr5	2712590	2715237	+	HSALNG0039679	LSINCT5
chr5	3357263	3536094	-	HSALNG0039733	LINC01019
chr5	3452815	3464731	+	HSALNG0039735	LINC02162
chr5	3496228	3504005	-	HSALNG0039737	LINC01017
chr5	4135637	4154136	+	HSALNG0039780	LINC02063
chr5	4773480	4775034	+	HSALNG0039807	LINC02114
chr5	4987080	5078401	+	HSALNG0039816	LINC01020
chr5	5068574	5078410	-	HSALNG0039819	LINC02121
chr5	6310440	6341812	-	HSALNG0039890	LINC02145
chr5	6582135	6600288	+	HSALNG0039909	LINC01018
chr5	6682450	6713169	-	HSALNG0039917	LINC02102
chr5	6757752	6834149	+	HSALNG0039927	LINC02236
chr5	6839459	7245975	+	HSALNG0039933	LINC02196
chr5	7346985	7348671	-	HSALNG0039952	LINC02123
chr5	7355229	7394091	+	HSALNG0039954	LINC02142
chr5	8191865	8510559	-	HSALNG0040001	LINC02226
chr5	8449904	8488149	+	HSALNG0040004	MIR4458HG
chr5	8837919	8898765	+	HSALNG0040027	LINC02199
chr5	9511332	9518087	+	HSALNG0040071	SEMA5A-AS1
chr5	9546196	9552749	+	HSALNG0040073	SNHG18
chr5	9616756	9903920	-	HSALNG0040080	LINC02112
chr5	9847381	9899970	+	HSALNG0040087	LINC02221
chr5	10435305	10441851	-	HSALNG0148815	ROPN1L-AS1
chr5	10479370	10482310	+	HSALNG0040150	LINC01513
chr5	10486075	10502790	-	HSALNG0040151	LINC02212
chr5	10504989	10522084	-	HSALNG0040155	LINC02213
chr5	10627259	10628225	-	HSALNG0040165	ANKRD33B-AS1
chr5	12530494	12879450	+	HSALNG0040235	LINC01194
chr5	12887869	13580343	-	HSALNG0040245	LINC02220
chr5	15111589	15427072	-	HSALNG0040344	LINC02149
chr5	16122272	16142898	+	HSALNG0040364	MARCHF11-AS1
chr5	16367631	16441102	-	HSALNG0040376	LINC02150
chr5	17089283	17217422	-	HSALNG0040404	BASP1-AS1
chr5	17377916	17387310	-	HSALNG0040429	LINC02111
chr5	17403779	17443619	+	HSALNG0040430	LINC02217
chr5	17661842	17966245	+	HSALNG0040442	LINC02223
chr5	18674760	18746202	-	HSALNG0040474	LINC02100
chr5	20305230	20368281	+	HSALNG0040529	CDH18-AS1
chr5	20606709	20616441	-	HSALNG0040532	LINC02146
chr5	20611721	20947737	+	HSALNG0040531	LINC02241
chr5	24835279	24840583	-	HSALNG0040659	LINC02239
chr5	25048839	25199233	-	HSALNG0040668	LINC02228
chr5	25187799	25324386	+	HSALNG0040673	LINC02211
chr5	27217628	27498637	+	HSALNG0040781	PURPL
chr5	28285905	28287932	-	HSALNG0040821	LINC02103
chr5	28809330	29324941	+	HSALNG0040861	LINC02109
chr5	29304089	29431805	-	HSALNG0040866	LINC02064
chr5	32620832	32652029	-	HSALNG0041014	LINC02061
chr5	32916824	32962467	+	HSALNG0041026	LINC02120
chr5	33229064	33286255	+	HSALNG0041031	LINC02160
chr5	36221054	36221903	+	HSALNG0041184	NADK2-AS1
chr5	36861735	36876700	-	HSALNG0041218	NIPBL-DT
chr5	37811588	38013518	+	HSALNG0041256	GDNF-AS1,LINC02110
chr5	37894059	37921224	-	HSALNG0041259	LINC02117
chr5	38022643	38185722	+	HSALNG0041264	LINC02119
chr5	38282261	38290995	-	HSALNG0041272	EGFLAM-AS4
chr5	38345343	38346551	-	HSALNG0041274	EGFLAM-AS3
chr5	38398464	38403471	-	HSALNG0041275	EGFLAM-AS2
chr5	38425035	38427377	-	HSALNG0041277	EGFLAM-AS1
chr5	38556764	38719004	+	HSALNG0041283	LIFR-AS1
chr5	38668906	38845907	-	HSALNG0041285	OSMR-AS1
chr5	39520388	39563663	+	HSALNG0041325	LINC02104
chr5	39891700	40053324	+	HSALNG0041347	LINC00603
chr5	40240166	40267658	+	HSALNG0041357	LINC00604
chr5	41869926	41872475	+	HSALNG0041428	OXCT1-AS1
chr5	43483912	43545217	+	HSALNG0041515	C5orf34-AS1
chr5	43570306	43603231	-	HSALNG0041522	NNT-AS1
chr5	44388731	44541606	+	HSALNG0041545	FGF10-AS1
chr5	44494576	44844597	-	HSALNG0041549	LINC02224,MRPS30-DT
chr5	50964892	50972193	-	HSALNG0041652	LINC02106
chr5	52007988	52080987	+	HSALNG0041709	LINC02118
chr5	53775655	53855444	-	HSALNG0041806	LINC02105
chr5	54310712	54513089	+	HSALNG0041819	LINC01033
chr5	56448534	56481946	-	HSALNG0041950	LINC01948
chr5	57890326	57899162	-	HSALNG0042020	LINC02225
chr5	58105952	58400829	-	HSALNG0042025	LINC02101
chr5	58541566	58558243	-	HSALNG0148872	LINC02108
chr5	60486541	60556808	+	HSALNG0042101	PART1
chr5	60914862	60920881	+	HSALNG0042129	ERCC8-AS1
chr5	61161638	61232080	+	HSALNG0042135	SMIM15-AS1
chr5	61201303	61305197	-	HSALNG0042138	LINC02057
chr5	61716923	61735732	-	HSALNG0042157	C5orf64-AS1
chr5	66204914	66210507	-	HSALNG0042328	LINC02065
chr5	66507379	66511644	-	HSALNG0042335	LINC02229
chr5	66662330	66662988	+	HSALNG0042342	MAST4-IT1
chr5	66979323	67004229	-	HSALNG0042347	MAST4-AS1
chr5	67614799	67651397	-	HSALNG0042375	LINC02242
chr5	68186426	68206115	+	HSALNG0042400	LINC02219
chr5	68967740	69043999	-	HSALNG0042439	LINC02198
chr5	71300502	71448004	-	HSALNG0042524	LINC02197
chr5	72518868	72816566	-	HSALNG0042584	LINC02056
chr5	73331937	73339957	+	HSALNG0042626	LINC02230
chr5	73446356	73446984	+	HSALNG0042632	FOXD1-AS1
chr5	73451356	73461625	+	HSALNG0042634	LINC01385
chr5	73454186	73472966	-	HSALNG0042635	LINC01386
chr5	74027083	74536977	-	HSALNG0042670	LINC02122,LINC01332,LINC01331,LINC01335
chr5	74321292	74353033	+	HSALNG0042681	LINC01333
chr5	76711936	76712888	+	HSALNG0042788	NCRUPAR
chr5	77083012	77184279	+	HSALNG0042820	ZBED3-AS1
chr5	78342337	78360541	-	HSALNG0042878	SCAMP1-AS1
chr5	79936578	79967626	+	HSALNG0042952	LINC01455
chr5	80608619	80623237	-	HSALNG0042997	LINC01337
chr5	80947575	80961441	-	HSALNG0043014	RASGRF2-AS1
chr5	81194973	81301595	-	HSALNG0043020	CKMT2-AS1
chr5	81991994	81992481	+	HSALNG0043056	ATG10-IT1
chr5	82073054	82073702	-	HSALNG0043057	ATG10-AS1
chr5	82806462	83044694	-	HSALNG0043111	LINC01338
chr5	83513480	83582047	-	HSALNG0043145	VCAN-AS1
chr5	84381536	84550423	+	HSALNG0043170	EDIL3-DT
chr5	86746817	86749777	+	HSALNG0043274	LINC02059
chr5	86996814	87138397	-	HSALNG0043281	LINC01949
chr5	87205407	87240145	-	HSALNG0043288	LINC01949
chr5	87627137	87845332	-	HSALNG0043311	LINC02144
chr5	87662039	87705337	+	HSALNG0043312	LINC02488
chr5	88268881	88439490	+	HSALNG0043357	TMEM161B-AS1
chr5	88408981	88439090	-	HSALNG0043365	LINC02060
chr5	88499582	88691057	-	HSALNG0043367	LINC00461
chr5	88675021	88779187	+	HSALNG0043374	MEF2C-AS2
chr5	88883322	89501451	+	HSALNG0043383	MEF2C-AS1
chr5	89581182	89794291	+	HSALNG0043391	LINC02161
chr5	89825840	90290431	-	HSALNG0043395	LINC01339
chr5	91054833	91314547	-	HSALNG0043427	LUCAT1
chr5	91380076	91614243	+	HSALNG0043449	ARRDC3-AS1
chr5	92401045	92939902	-	HSALNG0043482	LINC02058
chr5	93341682	93607053	-	HSALNG0043527	NR2F1-AS1
chr5	94979150	94994549	+	HSALNG0043585	MCTP1-AS1
chr5	95838244	95860133	+	HSALNG0043625	LINC01554
chr5	95961469	96696059	+	HSALNG0043632	MIR583HG
chr5	97071467	97439621	+	HSALNG0043673	LIX1-AS1
chr5	97504662	97978515	+	HSALNG0043678	LINC01340,LINC02234
chr5	98045531	98752909	-	HSALNG0043684	LINC01846
chr5	98769524	98774579	-	HSALNG0043698	RGMB-AS1
chr5	98928201	99004018	+	HSALNG0043718	LINC02062
chr5	99409089	99577958	+	HSALNG0043733	LINC02113
chr5	102580309	102617856	+	HSALNG0043861	LINC00492
chr5	102582008	102671765	-	HSALNG0043862	LINC00491
chr5	103528336	103546911	-	HSALNG0043905	LINC02115
chr5	104079846	104406121	+	HSALNG0043923	LINC02163
chr5	106814387	107322464	-	HSALNG0043993	LINC01950
chr5	108717782	108728659	-	HSALNG0044041	LINC01023
chr5	109687800	109691099	-	HSALNG0044081	MAN2A1-DT
chr5	109883181	109884751	+	HSALNG0148686	LINC01848
chr5	111510395	111743258	+	HSALNG0044141	STARD4-AS1
chr5	111912507	112017309	+	HSALNG0044147	NREP-AS1
chr5	112160449	112164818	+	HSALNG0044150	EPB41L4A-AS1
chr5	112419582	112420978	+	HSALNG0141607	EPB41L4A-DT
chr5	112628292	112642929	+	HSALNG0044172	LINC02200
chr5	114576040	114579970	+	HSALNG0044226	LINC01957
chr5	115148763	115149644	-	HSALNG0044239	TRIM36-IT1
chr5	115956537	115961487	+	HSALNG0044293	LINCADL
chr5	116446230	116508276	+	HSALNG0044316	SEMA6A-AS1
chr5	116573976	116633440	+	HSALNG0044319	SEMA6A-AS2
chr5	116742990	116763488	-	HSALNG0044329	LINC02214
chr5	117374388	117579744	+	HSALNG0044353	LINC00992
chr5	117730360	118282177	+	HSALNG0044357	LINC02147
chr5	117956839	118628178	-	HSALNG0044362	LINC02208
chr5	118282387	118284979	+	HSALNG0044363	LINC02148
chr5	118575574	118593023	+	HSALNG0044372	LINC02216
chr5	118596187	118628093	+	HSALNG0044375	LINC02215
chr5	122628950	122747901	-	HSALNG0044495	LINC02201
chr5	123035656	123075711	+	HSALNG0044523	PPIC-AS1
chr5	124059725	124446879	-	HSALNG0044562	LINC01170
chr5	124808831	125602229	+	HSALNG0044600	LINC02240
chr5	126179564	126195891	+	HSALNG0044640	LINC02039
chr5	126749703	126778230	-	HSALNG0044668	LMNB1-DT
chr5	127909420	128084594	-	HSALNG0044712	LINC01184
chr5	129361559	129461868	-	HSALNG0044748	ADAMTS19-AS1
chr5	131983926	132007428	+	HSALNG0044805	ACSL6-AS1
chr5	132150599	132215991	+	HSALNG0044813	P4HA2-AS1
chr5	132311276	132376935	-	HSALNG0044828	MIR3936HG
chr5	132410635	132488702	+	HSALNG0044848	IRF1-AS1
chr5	132414874	132432102	-	HSALNG0044838	LINC02863
chr5	132629340	132666458	-	HSALNG0044864	TH2LCRR
chr5	133913676	133917269	+	HSALNG0044933	WSPAR
chr5	134506458	134522477	+	HSALNG0044969	LINC01843
chr5	135038422	135040048	-	HSALNG0045015	C5orf66-AS1
chr5	135236233	135248189	-	HSALNG0045020	C5orf66-AS2
chr5	135648583	135653935	-	HSALNG0045051	SLC25A48-AS1
chr5	136129506	136134891	-	HSALNG0045080	SMAD5-AS1
chr5	136191353	136226129	+	HSALNG0045087	TRPC7-AS1
